CustomerID,num_orders
15739,1
15330,2
14484,4
15450,1
16204,3
14675,2
14804,1
13104,9
14700,5
13189,2
13085,8
13415,4
15944,4
17825,4
17662,2
15409,1
17807,3
14545,1
14072,1
17721,1
17305,1
14596,1
16442,5
13813,8
16868,3
12745,3
14301,4
14930,6
17583,1
14028,3
14509,1
15908,2
12696,2
12862,2
17713,4
17369,1
17536,3
12505,1
14247,5
14829,7
17989,1
17968,4
15923,1
16665,1
17462,2
16692,4
18185,1
17440,4
13479,4
15668,1
16007,7
16461,3
12919,6
18081,3
12551,1
15729,3
16149,3
14141,4
12884,1
15099,1
13529,2
15492,2
15348,1
12352,10
13095,1
17181,3
17313,1
13499,5
17502,4
18263,3
16423,1
15987,8
16107,7
14125,3
17414,6
12470,1
16911,2
17165,6
16731,1
13275,2
14771,2
15814,6
18276,6
16585,2
17565,1
13779,1
15092,3
17392,3
14668,1
13002,3
13441,2
15638,6
17635,3
13836,2
15995,1
17544,3
16437,2
13369,1
13565,3
14803,3
18189,3
17060,1
14719,5
13826,1
12453,1
12974,2
16715,2
12885,3
15175,1
16488,3
17015,3
12938,1
16298,7
15148,1
15467,3
15188,1
12776,1
14726,1
14924,3
16917,2
16578,1
15689,3
15112,1
15970,2
13056,1
16048,4
15966,1
13424,1
13980,5
13367,1
16691,2
16193,2
13274,1
16614,3
16640,1
16973,1
13551,2
14438,1
15733,1
15775,2
14647,2
14453,1
13080,4
17781,2
14517,2
18017,4
16674,2
14212,2
13886,1
15427,3
15111,5
14093,1
14578,1
17806,1
17066,1
14839,3
18285,1
15869,3
13582,2
17729,1
18157,1
16564,1
12911,1
13683,1
14444,1
18089,1
13966,1
16061,1
16772,3
17815,1
16194,1
18010,1
15049,1
13918,2
13951,3
14782,1
16405,2
18228,2
18053,3
13260,1
14015,1
16260,1
16762,3
16800,1
13790,1
13336,1
12636,1
15833,1
14879,1
13583,2
15176,1
13676,2
18254,1
15718,1
15056,1
16993,2
14635,1
13326,1
13962,3
15490,1
17104,1
12591,3
13738,1
12559,2
16766,2
15098,3
17391,2
17600,1
18037,15
16944,1
13404,2
15864,7
17487,1
17497,2
17257,2
12548,1
17291,1
16301,1
17281,6
17065,2
17215,1
14363,2
14760,1
12984,1
17151,1
17439,1
14394,1
17956,1
18131,1
18038,1
15431,1
15387,1
15653,2
12879,3
14317,1
12587,1
14259,1
17506,1
14574,1
13848,8
18086,1
16789,1
15770,1
13746,1
12888,2
15340,1
15761,1
17538,1
13217,4
15206,4
14836,3
18000,1
13522,1
13702,1
15284,1
12606,1
17923,3
14435,1
17788,2
15477,1
16308,7
15486,1
17532,1
14106,1
13270,1
16291,1
13559,2
15913,1
18174,2
16219,1
15316,1
16443,1
12918,1
15442,1
15371,1
13128,1
14906,1
13017,1
14366,1
16064,1
15698,1
15728,2
16237,1
14213,1
14956,1
14580,1
